"No.","Mac Source","Mac Destination","Mac Transmitter","Mac Receiver","BSSID","Time","Ip Source","Ip Destination","Protocol","Length","Info","Retry","Rate","RSSI","Channel","Data"
"77","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","2.560104","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=32, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-71 dBm","2462 [BG 11]",""
"78","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","2.576549","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-67 dBm","2462 [BG 11]",""
"79","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","2.584655","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1422, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-57 dBm","2462 [BG 11]",""
"80","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","2.587978","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-35 dBm","2462 [BG 11]",""
"81","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","2.598401","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2222, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-25 dBm","2462 [BG 11]",""
"82","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","2.744308","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=1231, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-79 dBm","2462 [BG 11]",""
"83","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","2.764886","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=34, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"84","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","2.781847","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-65 dBm","2462 [BG 11]",""
"85","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","2.789472","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1424, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-57 dBm","2462 [BG 11]",""
"86","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","2.792635","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-37 dBm","2462 [BG 11]",""
"87","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","2.795122","54:a2:74:4c:8c:e1","Broadcast","802.11","295","Beacon frame, SN=1232, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-81 dBm","2462 [BG 11]",""
"88","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","2.803211","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2224, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-25 dBm","2462 [BG 11]",""
"89","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","2.969735","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=36, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"90","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","2.986500","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-67 dBm","2462 [BG 11]",""
"91","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","2.994254","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1426, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-57 dBm","2462 [BG 11]",""
"92","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","2.995837","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1284, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"93","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","2.997439","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-33 dBm","2462 [BG 11]",""
"94","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","3.002817","54:a2:74:4c:8c:e1","Broadcast","802.11","295","Beacon frame, SN=1236, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-79 dBm","2462 [BG 11]",""
"95","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","3.007991","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2228, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-25 dBm","2462 [BG 11]",""
"96","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","3.162073","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=1239, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-79 dBm","2462 [BG 11]",""
"97","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","3.174399","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=38, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"98","d8:50:e6:3e:d4:fd","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","3.179430","155.210.155.218","155.210.155.255","NBNS","128","Name query NB MACINTOSH<00>","Frame is not being retransmitted","1","-25 dBm","2462 [BG 11]",""
"99","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","3.191396","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-67 dBm","2462 [BG 11]",""
"100","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","3.199045","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1428, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-59 dBm","2462 [BG 11]",""
"101","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","3.200608","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1286, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"102","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","3.202211","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-35 dBm","2462 [BG 11]",""
"103","e0:69:95:d2:50:38","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","3.256375","Pegatron_d2:50:38","Broadcast","ARP","96","Who has 155.210.155.26?  Tell 155.210.155.23","Frame is not being retransmitted","1","-25 dBm","2462 [BG 11]",""
"104","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","3.266698","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=1241, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-79 dBm","2462 [BG 11]",""
"105","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","3.276902","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=39, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"106","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","3.293509","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"107","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","3.301450","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1429, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-59 dBm","2462 [BG 11]",""
"108","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","3.303023","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1287, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-71 dBm","2462 [BG 11]",""
"109","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","3.305010","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-37 dBm","2462 [BG 11]",""
"110","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","3.315192","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2235, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-25 dBm","2462 [BG 11]",""
"111","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","3.475824","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=1245, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-79 dBm","2462 [BG 11]",""
"112","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","3.481660","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=41, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"113","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","3.498595","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"114","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","3.506233","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1431, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-57 dBm","2462 [BG 11]",""
"115","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","3.507822","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1289, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"116","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","3.509425","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-33 dBm","2462 [BG 11]",""
"117","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","3.519977","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2238, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-25 dBm","2462 [BG 11]",""
"118","00:0e:c6:c2:12:3c","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","3.677051","155.210.155.219","155.210.155.255","NBNS","128","Name query NB MACINTOSH<00>","Frame is not being retransmitted","1","-25 dBm","2462 [BG 11]",""
"119","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","3.684317","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=1249, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-79 dBm","2462 [BG 11]",""
"120","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","3.686462","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=43, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-71 dBm","2462 [BG 11]",""
"121","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","3.703182","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-67 dBm","2462 [BG 11]",""
"122","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","3.711039","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1433, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-59 dBm","2462 [BG 11]",""
"123","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","3.712610","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1291, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-71 dBm","2462 [BG 11]",""
"124","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","3.714209","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-31 dBm","2462 [BG 11]",""
"125","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","3.724758","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2242, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-25 dBm","2462 [BG 11]",""
"126","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","3.891264","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=45, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-71 dBm","2462 [BG 11]",""
"127","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","3.893222","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=1253, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-81 dBm","2462 [BG 11]",""
"128","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","3.908139","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"129","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","3.915876","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1435, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-59 dBm","2462 [BG 11]",""
"130","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","3.917456","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1293, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"131","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","3.919029","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-35 dBm","2462 [BG 11]",""
"132","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","3.929556","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2245, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-25 dBm","2462 [BG 11]",""
"133","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","4.096084","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=47, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"134","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","4.102473","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=1257, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-77 dBm","2462 [BG 11]",""
"135","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","4.112661","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"136","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","4.120671","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1437, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-57 dBm","2462 [BG 11]",""
"137","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","4.122244","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1295, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-77 dBm","2462 [BG 11]",""
"138","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","4.123845","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-35 dBm","2462 [BG 11]",""
"139","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","4.134401","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2249, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-25 dBm","2462 [BG 11]",""
"140","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","4.301059","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=49, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"141","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","4.311059","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=1261, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-81 dBm","2462 [BG 11]",""
"142","00:22:6b:9c:93:ba","ff:ff:ff:ff:ff:ff","00:22:6b:9c:93:ba","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","4.317844","Cisco-Li_9c:93:ba","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-71 dBm","2462 [BG 11]",""
"143","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","4.325474","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1439, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-59 dBm","2462 [BG 11]",""
"144","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","4.327038","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1297, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-77 dBm","2462 [BG 11]",""
"145","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","4.328641","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-35 dBm","2462 [BG 11]",""
"146","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","4.339204","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2251, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2462 [BG 11]",""
"147","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","4.505706","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=51, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-71 dBm","2462 [BG 11]",""
"148","00:22:6b:9c:93:ba","ff:ff:ff:ff:ff:ff","00:22:6b:9c:93:ba","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","4.522725","Cisco-Li_9c:93:ba","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"149","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","4.530266","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1441, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-59 dBm","2462 [BG 11]",""
"150","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","4.531846","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1299, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
